postID,theDate,thread,hasword,prompt,wordz,post
89378,1412635347,2,1,Fall: Week 4,"...work. So, I think air pressure has to have something to...","David, Deanna tried it with a closed container and it didnt work.  So, I think air pressure has to have something to do with it.  I get the gravity piece - I think they both have something to do with it.  As we discussed with the balloon in the car - more than one force was at play (gravity, inertia, etc.) So with both forces working together, I can say pretty surely, that both have something to do with it.  Also, Pauls comment about the bubble made a lot of sense - when I tried to do a make-shift tube (two straws), I had a really hard time keeping the flow going due to too much air being stuck in the straws.  I think pressure from one end or the other have an impact on the outcome.
"
89379,1412635803,15,0,Fall: Week 4,,
89486,1412698516,6,0,Fall: Week 4,,
89541,1412715496,16,1,Fall: Week 4,...throughout. There must be low pressure at one end and high...,"Comments about Comments.

Pressure in the tube is not the same throughout. There must be low pressure at one end and high pressure in the other. I think that there is low pressure at the end that is draining and high pressure at the end in the liquid to be moved. Although there might be a pressure differentiation in the tube moving up and over the edge of the first container of liquid. Maybe the pressure is low at first at the beginning, then as it rises up to the cups edge it gains pressure and as it falls over the edge it becomes low again.  Low pressure creates a vacuum like movement, whether its in a tube or with weather. We all know that a low pressure system, with weather, can create some nasty storms. I think thats because low pressure systems create a vacuum and sucks up the surrounding moisture and cool air from the ground to the atmosphere. This causes unbalanced forces to stir up cloud formation, friction and wind. Thus you get storms.

 
"
89542,1412715672,17,0,Fall: Week 4,,"Kathleen,

You made me think. Is the volume of water important from point A to point B? Could we siphon a small amount from point A to point B even if Bs volume is greater?
"
89738,1412810115,5,0,Fall: Week 4,,"Response to Mr. Vesal and Mrs. Lama
"
89742,1412812006,5,0,Fall: Week 4,,"Great Job explaining and showing us diagrams. When Katie and I were discussing this weeks topic we started with talking about how something as simple as a straw works and then built our ideas around that. &lt;em&gt; &lt;/em&gt;I am curious why the level of liquid that stays in the straw equals the height of the surface of the beverage. I agree with the explanation of your steps that need to be taken. I found it intersting you explained how the end in the empty container had to be stoppered. I did not think of that when we were discussing our thoughts. It makes sense though. I thought the pictures were a great way to help with the explanation. I thought that manipulating the heights was a great idea. It made things more clear for me. The ideas about equilibrium that were introduced was great. Great diagram on the last page. It made it very clear. I am actually encouraing my students to draw more to help with their explantions.
"
89745,1412812484,2,1,Fall: Week 4,"...same things, like the air pressure and the gravity. The other...","I agree with the ideas you wrote about in you paper. We thought about a lot of the same things, like the air pressure and the gravity. The other paper I read also introduced the concept tp have one glass higher than the other. I didnt think about that until now. I thought that as long as the end of the tube in the empty cup was lower than the one in the liquid filled cup would allow the siphon to continue. I now want to go back and play around with some of these ideas. I liked when you used the word catches to refer to a suction being able to continue to move the water.
"
89748,1412812869,6,0,Fall: Week 4,,"Rebecca

As I am not an expert in science and sometimes it scares me, starting with something I know and I can connect to helps me to make sense of what we are being asked to do. Even though I have used a siphon before for many things (including trying to empty my pool) I never gave a lot of thought to it. I also enjoyed reading your paper as well. You brought up a lot of ideas that now make sense to me that didnt before.
"
89749,1412813275,6,0,Fall: Week 4,,"Deanna C

I agree with you and Katie. We are not 100% sure what will happen with side B. We would have to do some more experiments. 
"
89750,1412813549,18,1,Fall: Week 4,...answer your question about air pressure in the straw. We were...,"Tonya C

To hopefully answer your question about air pressure in the straw. We were thinking that when you suck all the air out you are removing the air pressure in the straw which will now allow the water to go against gravity and move up the straw. Of course this it what we were thinking. May not even be the reason it works.
"
89751,1412813893,19,0,Fall: Week 4,,"Greg

I had to go back and reread our paper after your thoughts about the vacuum. I thought we talked about the empty space that is created (a Vacuum) in the straw after you remove it but, I didnt see it. Anyways it certainly would make sense that once you remove the air you create a vacuum.
"
90047,1413207709,1,0,Fall: Week 6,,
90127,1413255688,2,0,Fall: Week 6,,"Looking at siphoning height.  I still have quite a bit of work to do on this but here is a start, anyhow.
"
90130,1413256443,1,0,Fall: Week 6,,"David, I know we will talk about this directly but for the purpose of the forum, I coincidentally started going in just the direction you were suggesting.  There is absolutely a relationship between siphon tube height and the flow rate inside the tube.  I am not yet clear on what that relationship is, mathematically.  I think you bring up some good questions regarding tube diameter, I was wondering about viscosity also.  I did notice from your pictures that the tube occupies a variety of slope positions.  As a variable, may I suggest that you consider a more uniform tube slope.  Well talk more tomorrow.
"
90143,1413286502,3,0,Fall: Week 6,,"These are videos of Jen and Donnas experiment - information to follow.  I apologize for the sideways video, I am new at the whole iPhone thing.  
"
90197,1413313741,4,0,Fall: Week 6,,
90250,1413328265,5,0,Fall: Week 6,,
90295,1413334748,6,0,Fall: Week 6,,
90296,1413334759,6,0,Fall: Week 6,,"For Katie and Karen
"
90322,1413336900,1,0,Fall: Week 6,,"Paul, could you say more here about what you mean by viscosity?
"
90366,1413369921,7,0,Fall: Week 6,,
90367,1413369977,8,0,Fall: Week 6,,
90491,1413386121,9,0,Fall: Week 6,,
90584,1413396465,9,0,Fall: Week 6,,"We focused on siphoning a liquid from a sealed container. Video to follow!
"
90636,1413414440,10,0,Fall: Week 6,,
90652,1413418341,11,0,Fall: Week 6,,
90655,1413418707,9,0,Fall: Week 6,,
90669,1413423197,1,0,Fall: Week 6,,"OK.  I would describe viscosity as the thickness of the liquid although I am sure the actual definition is more specific.  I did a follow-on test to get a general feel for what soap does in the same conditions.  It wasnt easy and created quite a mess!
"
91177,1413490737,1,1,Fall: Week 6,...&lt;strong&gt;Pushes&lt;/strong&gt; &ndash; I believe air pressure plays a role because an...,"Siphoning &ndash; Week 6 Addendum

&lt;strong&gt;Pushes&lt;/strong&gt; &ndash; I believe air pressure plays a role because an air tight container cannot be siphoned.  Even with a loosely fit lid, siphoning still occurs.  I believe air pressure plays a role because I know air is pushing on the liquid from above, whether the container is an open container or a container with a loosely fit lid.  Secondly, as the liquid is transferred to another container, as the air pushes on the exiting liquid, it also fills the vacated space.   I would like to come up with a way to quantify the role gravity plays in siphoning versus air pressure.  Not there yet.

In regards to air bubbles in the tube, I believe a pinch in the tubing at a height above the level of water in the original container will create an air bubble that will disrupt the siphoning flow.  The flow will stop because air can be expanded or compressed.  The air will be stretched causing the liquid to flow backwards back into the original container.

&lt;strong&gt;Pulls&lt;/strong&gt; - Water is more dense than air.  Therefore, as gravity pulls on both fluids, water is always moving to the lower/lowest position.  When tubing is introduced without sucking on the other end, the water simply enters the tube to the same level as the as the container.  If you suck on the straw a little bit, and then let go, the water falls back into the original container because gravity pulls it back.  If you suck on the straw enough to get the water level in the straw below the level in the container, gravity will pull the water into the new container and air pressure will maintain the flow until the water in the original container has all siphoned into the new container or the level in both containers are equal.
"
91367,1413560975,1,0,Fall: Week 6,,"Some feedback for you---embedded as comments in Word documents.

 
"
91368,1413561009,2,0,Fall: Week 6,,"Some feedback for you---embedded as comments in the Word document.
"
91369,1413561038,8,0,Fall: Week 6,,"Some feedback for you---embedded as comments in the Word document.

 
"
91370,1413561056,11,0,Fall: Week 6,,"Some feedback for you---embedded as comments in the Word document.

 
"
91371,1413561082,4,0,Fall: Week 6,,"Some feedback for you---embedded as comments in the Word document.

 
"
91372,1413561100,5,0,Fall: Week 6,,"Some feedback for you---embedded as comments in the Word document.

 
"
91373,1413561111,9,0,Fall: Week 6,,"Some feedback for you---embedded as comments in the Word document.

 
"
91403,1413573120,12,0,Fall: Week 6,,
91430,1413681236,8,1,Fall: Week 6,...the idea that the air pressure on the surface of the...,"Katie and Karen:

 

I am in agreement on the idea that the air pressure on the surface of the liquid will not push a liquid in a straw &ldquo;up&rdquo;.     If we consider that the air is also pressing on the liquid inside the end of the straw they are then in balance. 

 

I don&rsquo;t know where to view the pink straw video so I will have to go on your description.  

 

The siphon only works when gravity pulling  column throws that balance out of equilibrium and the fluid begins to flow.

 

I will disagree on one point and that is the size and shape of the container matters.   David Powell demonstrated to me that when he siphoned from the top layer of liquid then his outflow occurred at one rate but when he put the siphon a the bottom of the top container.   In this case we have the air pressure on the liquid and then also the pressure of the liquid itself pushing on the intake siphon opening.

 

So then I wonder why that additional pressure is not enough to push the liquid up higher than the fluid surface in the reservoir container?    I have the air pressure, and I have the weight of the water (like water pressing on your eardrums) while on the other end of the straw I have just the air pressure?  Is it just the weight of the water in the straw above the water level?  
"
91431,1413683022,5,0,Fall: Week 6,,"Greg:

 

Regarding point four, five &amp;amp; six:  A siphon does also work with large air bubbles in it.  How does this play out with the assertion that siphons work with liquids because they are not compressable?  How much air (maybe percentage wise) would a working siphon tolerate?  I am going to suggest that perhaps the diameter of the hose is a factor- a larger hose diameter may be less forgiving of a bubble.  Would a siphon function with 50% bubble?  (I predict that as long as the liquid volume below the reservoir line is greater than the upside, then the amount of bubbles won&rsquo;t stop the flow.)

 

The discussion in point seven made me start thinking of solids as described, they are flexible which would make them liquids.  I think the use of solids in this mind experiment is not working because for them to work they would not follow the definition of a solid (definite volume and shape).  Perhaps if we were talking about a powder because then the shape could change but then that includes a gas also so it does not work for the mind experiment either.   I think bringing a solid into this discussion distracts the concepts from what we are trying to focus on which is the &ldquo;pulling&rdquo; of matter when some of it is pulled.  Does not a liquid definition not also follow this same rule (definite volume)?
"
91433,1413687676,12,0,Fall: Week 6,,"Some feedback for you---embedded as comments in Word documents.
"
91436,1413731737,4,0,Fall: Week 6,,"I attached a word document because I thought 2 pages might be a bit much to just cut and paste here.  :)
"
91437,1413733525,11,0,Fall: Week 6,,"Tonya,  

 

Im laughing because Donna and I did look at how viscosity affected the flow of the liquid (which you were wondering about) and you focused many of your experiments on what affects the rate of flow, specfically on the downward side of the siphon straw.  Together our thoughts have potential to compliment one another nicely!  :) 

 

I do have a few questions.  When you were listing points you have learned from your experiments, you used the phrase feeding container is shorter in height on points #4 &amp;amp; 5.  Were you referring to the height of the liquid in this feeding container?  Height of the container from the ground? Height of the actual sides of the container? If it was the last one, did the size of the base of the container change when the height of the sides of the container became shorter or taller?  Based on your data chart later, I think you mean height of the feeding container above the ground, but I want to be sure. 

 

The data chart was a very helpful way for me to relate to what you did and understand your results on this part.  I agree that gravity does seem to be at work here in a major way.  I think that what happens to get the fluid up the straw on one side is connected but different than what happens to keep it moving downward on the other side.  I think that gravity plays a role on the downward side of the siphon straw by pulling the liquid down.  I connect this to your comments about the liquids potential energy at the top bend in the siphon straw to its kinetic energy as it actually flows down other side of the straw.  To me, it seems that all of your varied experiments support this. 

 

Our experiment with viscosity showed that fluids with more viscosity actually moved slower.  This doesnt fit with what youre finding because I would have expected a liquid with more viscosity to have more mass and thereby a greater gravitational pull making it flow faster.  Clearly this isnt the case.  Maybe my understanding of viscosity is at fault?  What do you think? or What would you expect to see with more viscous fluids?

 

Again, more questions than answers...  back to the experiments!  :)
"
91447,1413747476,13,0,Fall: Week 6,,
91448,1413747588,8,1,Fall: Week 6,...container experiment addresses the air pressure concept very creatively. I have...,"Kati and Karen &ndash;          

The double straw/closed container experiment addresses the air pressure concept very creatively.  I have also been struggling with air pressure and the role it plays in siphoning.  I know air pressure is needed because siphoning will not happen if the container is completely sealed.  I also know, from further experimenting, that siphoning will occur, even with the slightest hole in the container.  I have been wrestling with whether to concern myself with the different roles that gravity versus air pressure play.  From experimenting I know both are needed.  As the water is drawn out, something has to replace the space vacated by the water.  This happens to be the air that is pushing from above.  If air is not allowed to enter the system, a vacuum is created (I believe) and siphoning cannot happen.  In your straw experiment, water will automatically move up the straw to the same level as the water in the main reservoir due to gravity pulling the water to the lowest level.  When you were blowing on the pink straw, the air was compressing when it encountered the water and with enough blowing, the air created added (artificial) pressure from above which then forced water up the yellow straw.

I have also been thinking a lot about the start up to siphoning when you suck on the straw to get the process started.  What is the sucking really doing and how much sucking is needed?  I know that the length of the tube does not matter and the amount of sucking required does not need to pull the water all the way to the end of the tube.  I know from experimenting, as long as water is sucked in into the tubing so it is below the level of water in the original reservoir, the siphoning process will continue to completion.  Therefore, it is not the removal of air in the tubing, as much as getting water in the tubing on the &ldquo;down hill side&rdquo; of the original water level so gravity can take over and pull water into the new container.  With that said, I am now wondering if there is a way to get the siphoning started without sucking on the tube at all.  I have been using mason jars for my experiments, so I would need different containers for the experimental  part of this activity.  Here is my thought, which will be difficult to describe without experimentation and pictures.  Start with an original reservoir of water and the straw exiting from the side of the container rather than the top of the container.  The straw would exit out of the side at a point below the level of the water in the original reservoir.  At the same time, the length of tubing would be managed so no part of the pathway (tubing) into the receiving container is ever above the water level in the original reservoir.  My prediction is the water will travel to the receiving container on its own because the tubing will fill independently of sucking (removing air) and gravity will pull water into the new container which is lower than the original container.  I apologize if this is confusing. 
"
91449,1413747701,2,0,Fall: Week 6,,"Paul

That is so cool how you tested height.  Whenever we talked about heights, I was always referring to the difference between the delivering and receiving containers.  Not the height from which the delivery took place.  I find myself struggling with a mechanism dilemma &ndash; initially your results made sense to me.  Due to gravity, the water is being pulled to the lowest point.  With increased height, the lowest point is further away; therefore water will achieve a greater speed as it is pulled to that lowest point.

It is now day 2 of my pondering.  I am now confused by your results and wondering if the data table has &ldquo;misinformation&rdquo;.  I am having trouble with the time and rate columns.  The water reached the bottom in much less time from 60 cm, but the flow rate was much slower for the 60 cm distance.  Help me.

Another interesting thought I have is the relationship between gravity and the falling liquid.  Technically, the force of gravity will lessen as you move further from the center of the earth.  At what distance would we have to travel towards space in order for this positional change to affect the time of flow and rate of flow.  This is assuming gravity plays a role in siphoning.

Thanks for listening to Powell in the morning (play on Gilbert in the afternoon &ndash; haha).
"
91451,1413749949,5,1,Fall: Week 6,...to do with differences in pressure and gravitational pull (like you...,"Greg &ndash;

Pushing:

#1 - I agree that the sucking is not the mechanism that causes the siphon to work, it is simply a way to fill the tube or set it up so the siphon will work.  I would not necessarily consider this part of the siphon, because you could submerge the tube in water until it is full and then set it up and it will still flow (without sucking)

#7 &ndash; Do you think that the water if flowing because of its &ldquo;attraction between molecules and surface tension&rdquo;?  I know that water behaves somewhat at a solid because once it starts flowing it continues to flow (keeping it together like a solid)&hellip;but is that due to surface tension?  I am unsure of that&hellip;I thought it had to do with differences in pressure and gravitational pull (like you argued in Pushing #2 and Pulling #16).

 

I appreciate that you thought so much about the air bubbles and how they may or may not affect the flow of a siphon.  I agree that if the bubbles are small and kept to a minimum as to not stretch the length of the tube they will not affect it.  However, I wonder if it ties in will Pulling #16.  You mention that &ldquo;the tube needs to be longer on the empty side than on the full side so that the gravitational force is greater on the empty side than the full side&rdquo;, does it really have to do with the length of the tube or the amount of liquid in the tube?  For example, isn&rsquo;t the gravitational pull greater on the empty side because it contains more liquid?  If this is true, and air bubbles were introduced&hellip;the siphon would keep flowing as long as the air bubbles were uniformly distributed throughout the tube.  However, I wonder if the longer tube side (downhill side) happened to more air bubbles than the uphill side, would the siphon still work?  I think that &hellip; if the addition of air bubbles resulted in the amount of liquid on the downhill side decreasing to the point where the uphill side contained more liquid the siphon may stop flowing because the gravitational pull on the downhill side would no longer be greater (even if the tube was longer).
"
91460,1413753794,2,0,Fall: Week 6,,"

Paul &ndash;

Very interesting experiments.  I appreciate the time you put into exploring how viscosity may affect the rate of flow and if the rate change relationship was comparable between water and soap.

One question I have is&hellip;are you talking about siphon height or siphon length?  On the water experiment, you refer to siphon height but when I saw 30cm and 60cm, I assume you are talking about the difference in height between the holding tank and the 500ml beaker?  I will make my comments assuming you are talking about length between the two tanks.

Questions:

Are you using the same &frac14; tube for all three heights?  If so, I would assume that the angle for the 30 cm would be much less steep than the angle for the 90 cm experiment
	Was the length of the tube on the intake side the same amount in these experiments?  (assuming you used the same length tube for all experiments, just changed the angle of the output tube)
 

In the water experiment, your results show that the siphon that had a &ldquo;height&rdquo; of 60cm (assuming this is the height difference between the intake and output) was quite a bit faster flowing that the siphon with a shorter height difference.  Do you think that you got these results because the angle of the output tube was that much steeper?  I asked the question about the length of the intake side of the tube because I was curious if this was a constant length, was the amount of liquid the same on both sides of the tubes in all of these experiments?  For example, if the tube was 100cm, was it always 10 cms on the intake side and 90 cms on the output side?

When looking at the soap results, I wonder why the rate is so similar with the 60cm and 90cm?  Also, in looking at your picture of the dish soap experiment, do you think that the length of the intake remained the same even with your &ldquo;trust worthy lab experiment&rdquo;?  I ask this because one of the explanations I have started to understand and believe for why a siphon works has to do with gravity and the difference in gravitational pull between the intake side and output side of the tube.  For example, there needs to be more gravitational pull on the output side for the siphon to flow&hellip;this increased gravitational pull is a result of there being more liquid in the output side than the input side.  In your experiment, clearly you have more liquid in the output side, but do you think that amount of liquid in the input side was consistent in the 30/60/90 experiment?  Do you think that altering the placement of where the peak of the tube is would affect your results?  Just something I have been thinking about.
"
91462,1413756174,2,0,Fall: Week 6,,"Lots of great questions and points brought up by your experiment and write up.  I would have thought your hypothesis correct in that the larger the difference of height between the two beakers the faster the flow rate.  I too was surprised it wasn&rsquo;t closer to double the height = double the flow rate.  Even though the water had to travel a greater distance I thought it would travel much faster down the tube as you would have one end of the siphon side way longer than the other side causing the water in the longer tube to have a greater pulling force (mass x acceleration) than the other side of the siphon with a smaller falling mass of water.  I thought this stronger pulling force would draw in water from the short end of the siphon tube at a faster rate because of a stronger suction.  I guess the forces impacting flowing water like internal flow friction and the friction of it flowing through a tube it has friction with could be bigger factors than I thought.

With respect to your questions on whether if the slope being less than vertical and the viscosity of the fluid make a difference I would say yes and yes due to the data you collected.  Galileo predicted and observed objects falling through air and on ramps and as long as the drag (resistive force) was basically equal the different density balls would fall or roll at the same rate and would reach the ground at the same time when dropped from the same height because they fell at this same rate.  In this case there is a longer distance to fall but still a similar amount of resistance in each tube except for one thing I&rsquo;m not sure about.  When you doubled the height you doubled the overall height but added 30mm to the vertical section of the tubing.  I bet this tripled the vertical sections height which brings about some math that is making my head hurt right now.

The viscosity would slow the flow and perhaps bring the flow to a &ldquo;terminal flow velocity&rdquo; even sooner despite higher and higher flow heights.  
"
91469,1413758674,9,1,Fall: Week 6,...The effect of air pressure was nicely demonstrated. At the...,"The effect of air pressure was nicely demonstrated.  At the start of a regular siphoning experiment (no sealed cap) there is air pressure on all the different pieces of the experiment.  In your video, before you siphoned from a sealed bottle, the air pressure was the same everywhere.  This is why I think air pressure isn&rsquo;t what is forcing the water through the siphon.

The same vacuum pressure you use (sucking on the hose) is the same mechanism that stops the siphoning after is has moved some of the water.  When you drew out air from the tube you reduced the number of air molecules in the tube.  I think what happens as a result of this is the air pressure is no longer equal everywhere and the air on the opposite side of the tube is then pushing the fluid into the vacuum (area of fewer air molecules) you created.

When the siphoning was happening there was fewer and fewer air molecules per unit area just like drawn up in your diagram.  The fewer molecules were then creating a bit of a vacuum as the air on the other side of the hose started to push back on the water flowing out.  I think the force of the flow (causing the continuation of the flow) is the difference in length of tube above the surface of the catching reservoir vs. that of the length of tube above the surface of the contributing reservoir.  The contributing reservoir will have a shorter column of fluid in it and therefore not be getting pulled on by as great of a force as the taller/longer column of water.  When the air pressure was reduced enough inside the sealed container the difference in air pressures was able to be equalized by the one outlet the sealed container had, the siphon hose.  Eventually the difference in forces of the two water columns due to gravity was matched by the opposing force created by the difference in air pressure&hellip;.or so I think.
"
91472,1413759080,5,0,Fall: Week 6,,"Cool idea on the quantity of air bubbles.  If there were too many air bubbles on the longer hose side the masses of the fluids on each side could be equal and stop the siphon.  As for my analogy about the liquids acting like a solid, I should have been clearer.  If you start picturing brick going through the tube that brings up a slew of problems.  I guess I was thinking along the lines of thin metal wire or a sponge.  As long as the air bubbles dont have a chance to connect the end of the tube to the apex of the bend in the siphon hose and dont alter the mass of the water causing the longer hose length to have less total water than the shorter siphon hose end then I think the siphon would continue working.
"
91601,1413833665,14,0,Fall: Week 6,,
91602,1413833864,14,0,Fall: Week 6,,"I actually posted this a while ago and it vanished. Here it is again.

By the way I tested height of the arch with the siphon and it didnt seem to matter how high. The only thing that mattered was the height of the end spout coming out of the water reservoir. If the end of the tube was level with or above the water line in the main tank, it stopped. I took a video but the sound did not work, it was silent.

 
"
91603,1413834382,4,0,Fall: Week 6,,"J and D

Awesome idea to try different viscous liquids. I didnt think of this at all. Im not sure about the bubbles in soda. I do think that the carbonation interrupts the flow of liquid. I did try only water and the arc of the flow, no matter how high wasnt a factor. It still flowed. I did find that the end of the tube coming out of the main source, if it was level with the water level it stopped flowing. I took a video of this. Ill try to post it so you can see it.
"
91604,1413837351,14,0,Fall: Week 6,,
91609,1413842206,8,1,Fall: Week 6,...siphon tube due to air pressure from above the water. I...,"Katie/Karen,

That was a very creative experiemnt you conducted in proving that the water will move up the siphon tube due to air pressure from above the water.  I havent found the video yet but I am interested in watching this experiment.  You both brought up some really great points in your Siphon Refinement paper.  In #1 you mentioned that there must be a stronger pull on one side, and I have to agree that when the tube is filled with water, the greater weighted side will direct the water flow, but I also think it still goes to the fact that the liquid wants to leave the higher pressured area and move to the lower pressured area and Im not sure if this is due to the freedom it wants to find so it moves away from the intenser pressure.  I believe this also coincides with your #3 point as liquid tends to move from higher pressure to an area of lower pressure.  I tend to think of this like the old Drano commercials where there is a clog, until the intense pressure blows out the clog and moves along the pipe.  Its not as dramatic as that but it still rings in my head when I think of pressure.  

Another comment that Id like to offer is that I also believe that the water moves up the tube with such pressure behind it that it kind of defies gravity in a way.  Kind of like when people practice parachuting inside and the air blows them upward which in effect defies gravity as well.  

My only other comments:

a.  you mention the word air column in the second paragraph but Im not sure what that refers to.  

b.  the last page mentions that when you suck you are reducing pressure but isnt sucking actually another type of pressure?

You ladies wrote a very well thought out theory and I really enjoyed it.  
"
91612,1413844794,11,0,Fall: Week 6,,"Tonya,

Overall you did a fantastic job with your experiments as well as with the data chart.  Im a visual learner so that meant more to me than anything.  You made some great points in your paper.  I found it very interesting through your experiments that:

the higher the vertical height, the faster the water finished.  
	the higher the elevation of the liquid, the harder the liquid hits the receiving container. 
Id like to suggest that the speed in which the water falls is associated with hitting the maximum velocity thus creating a harder hit from farther above.  Whoa!!  Whered that come from?   You also mentioned in your paper that the higher the liquid is, the more potential energy it stores.  This would encompass what I mentioned that possibly, the more potential energy that is stored, the more kinetic energy is released, thus pulling the liquid down with faster speed.  

My  only questions that I pose is from your paragraph on the last page at the top.  It mentions that you thought the water would siphon faster but what you saw was the water siphoning with more power.  What is the difference between the water going faster and water with more power? 

Thank you Tonya, your experiments were eye opening in coming to a better understanding of ideas surrounding exactly how does a siphon work. 
"
91617,1413846699,1,0,Fall: Week 6,,"David, in terms of the first part of what you tried, I think from what youve shown the air filling the space above the liquid being siphoned has a lot to do with the ability of it to siphon (given the second container is below the level of the original liquid.  This is further illustrated when a closed container is used as the liquid begins to move then stops once what has been drawn into the straw comes out. Interesting idea about the sizes of the containers and the volume of air involved.  Perhaps a significantly large container above might make more of a difference.  The sizes were comparable, so could it have been &ldquo;too close to call&rdquo;?    From here you went on to the notion that a larger tube would make a difference, and to this point I would have to agree.  I say this from the experience of this past weekend.  I had to get some of the rainwater off my pool cover so my choices were the hose or a smaller pump that I used last year.  With the volume of water that I had, I knew the smaller one would take forever, so in staying with the class ideas of experimentation, I used both.  I chose two of the three areas that had the closest amount of water and set up both areas (one with the hose and one with the smaller tube set-up) and low and behold, the one with the hose emptied faster.  Of course, this is a large scale experiment and I&rsquo;m sure with my set-up it was far from perfect, but the area with the hose did empty faster - most likely because the volume of the flow was greater.  

I was a little confused with this after the experiment: &ldquo;As gravity is pulling water to the lowest point, these results suggest that gravity has a greater affect on area the water is distributed over rather than the volume the water occupies above the siphoning tube.  I now need to try a very wide bottom container.  As the area of the container increases, does the rate of siphoning increase?&rdquo;  Again, could the size need to be more exaggerated?  like using a large frying pan as the container the liquid is being siphoned to?  Just a thought&hellip;.
"
91623,1413849133,4,0,Fall: Week 6,,
91624,1413849947,9,1,Fall: Week 6,...stop &ndash; there is less pressure above the liquid now that...,"Hi Becky and Chris &ndash; I think a question that comes to mind is why does the flow stop &ndash; there is less pressure above the liquid now that some of the water has left the container, so the air spreads out, there is still pressure, right?  Maybe not enough?  Did you try to get it going a second time to see if it flowed again?  If so, what happened?  If not, do you think it would begin again and stop once the air expanded a second time?  
"
91627,1413851430,12,1,Fall: Week 6,...flow. What causes the downward pressure that allows the liquid to...,"Hi Colleen,

I noticed the same thing in terms of having to ensure that the tube must be more or less completely full of liquid in order for siphoning to initiate. You mentioned that applying enough suction to fill the tube will eventually create a downward pressure, allowing the liquid to flow. What causes the downward pressure that allows the liquid to flow? I found the thought that kept arising as you investigated the siphon (&ldquo;from an area of high concentration or pressure to an area of low concentration&rdquo;), to be very interesting. Is the downward pressure caused by the low concentration of liquid in the lower container?

 

I also never really thought about the siphon in terms of energy (potential and kinetic). Once the outside force is applied to the liquid with potential energy, the liquid gains kinetic energy. Im still wrestling with what causes the liquid to continue its flow. My initial thought was gravity. So once the liquid gains kinetic energy, it will stay in motion until an equal and opposing force acts upon it causing it to stop. In this particular case, it seems like the absence of liquid flowing into the tube from the upper container provides this &ldquo;force,&rdquo; but I have no idea how to further describe it!
"
91635,1413852776,4,0,Fall: Week 6,,"Hi Jenn and Donna,

Very interesting tests and an intriguing idea as to why soda will not siphon. Based on your explanation, liquids without bubbles will siphon while liquids with bubbles will not siphon. Your video demonstrates this clearly, and although I havent tested it, Im confident that flat soda will siphon without issue, although maybe a bit more slowly due to its higher viscosity. I think it makes sense that the bubbles cause siphoning to cease because gas is introduced into the tube while uninterrupted flow of liquid is necessary for siphoning to continue.

I know I am not supposed to be evaluative, but I absolutely must applaud your patience in working to get the syrup to siphon! The biggest question I have with this part of the experiment is did the syrup continue to siphon as individual drips for a certain amount of time and then stop, or did it continue to drip just like a less viscous liquid (stopping when air was introduced to the tube or when the lower container was raised)? Based on what I saw in your video, I would guess that the syrup would continue to siphon in this manner until suction is lost. Im thinking that an extremely viscous liquid like honey or molasses would require a thicker tube in order to flow based on its viscosity. Im wondering if the syrup would have flowed beyond a drip if siphoned through a hose with a wider diameter?  
"
91636,1413853601,11,1,Fall: Week 6,...an equilibrium of forces and pressure (air pressure and gravitational pull)....,"Tonya-

As I read your paper I focused on the questions that came to mind during your experimentation. When you first mentioned that the liquid hitting the receiving container is harder, the first question that came to mind was &ldquo;How do you measure that?&rdquo; After reading further in the paper you explained that it was based on your observations. That idea makes sense to me and maybe it could be a measurement of pressure. As you went on to describe the idea of potential energy in the container that is higher, that is an idea that no one else has mentioned. The idea that the higher an object. the greater it gravitational potential energy is definitely something that should be considered.

When I think about the shortness of the tube, the faster the flow of the fluid is a great observation and makes think about the motion of the fluid. How does the length affect the rate in which the fluid flows? Perhaps it is linked to gravitational potential energy?

The siphoning process slows down I believe, when it begins to come to an equilibrium of forces and pressure (air pressure and gravitational pull). As I continue to think about the changes in height of the containers and the length of the tubes, the question I have is do vertical heights change the angle that you illustrated in your diagram? Or does it just broaden it?

I feel that your hard work has really provided me with some new ideas that give me more to think about when it comes to siphoning.
"
91637,1413854226,14,1,Fall: Week 6,...with the idea of air pressure pushing down on the fluid....,"Deanna-

I also experimented with a closed container and found that the siphoning process did not work in a closed system. This makes me think that you are in deed correct with the idea of air pressure pushing down on the fluid.

Air pressure is the mechanism that allows the movement of fluid through the tube. I believe that the air pressure is providing the force that pushes down n the water in the container. This compressed movement of particles causes the particles to seek a path of least resistance that is through the tube into the lower container. The other force to consider is gravity. This comes into play when observing the height of each container and the length of the tube between each container. These ideas really opens up more opportunities to test these new ideas to help solidify my thinking.
"
91927,1413933703,3,1,Fall: Week 6,...with the idea of air pressure pushing down on the fluid....,"I am curious about the bubbles.  If I am following your reading, you are both staying that it flowed at one point and then it stopped.  I recognize that soda is carbonated water, and when we open a bottle we release pressure.  Its like something is escaping.  It would be cool to see if we left the soda out for a few days and then tried the experiment, would the soda continuously flow. When you taste flat soda (gross), it is like sugar water. Maybe it would react to the siphoning process the same way.
"
91938,1413934681,4,0,Fall: Week 6,,"Hi Chris, yes the syrup did continue to siphon in drips - so I guess it works just at a different rate (a wicked slow one!).  We are planning on trying a few different other liquids, including flat soda (or less bubbly).  So itll be interesting to see the outcomes!! More to come!
"
